businessZones,city,companyFullName,companyId,companyLabelList,companyLogo,companyShortName,companySize,createTime,deliver,district,education,explain,financeStage,firstType,formatCreateTime,gradeDescription,hitags,imState,industryField,industryLables,isSchoolJob,jobNature,lastLogin,latitude,linestaion,longitude,pcShow,plus,positionAdvantage,positionId,positionLables,positionName,promotionScoreExplain,publisherId,resumeProcessDay,resumeProcessRate,salary,score,secondType,stationname,subwayline,workYear
"香蜜湖,景田",深圳,深圳市今日投资数据科技有限公司,174344,"绩效奖金,交通补助,通讯津贴,年度旅游",i/image/M00/A9/6A/Cgp3O1iv3AKAeugBAAA5ReunaU0388.jpg,今日投资,50-150人,2018-06-19 17:30:25,0,福田区,硕士,,未融资,开发/测试/运维类,2018-06-19,,,disabled,"金融,数据服务",,0,全职,1529652216000,22.553319,2号线/蛇口线_香梅北;2号线/蛇口线_景田;2号线/蛇口线_莲花西;9号线_香梅;9号线_景田;9号线_梅景;9号线_下梅林,114.043777,0,,"人工智能,待遇丰厚,金融科技,机器学习",4362973,"深度学习,人工智能,算法,量化投资,智能投顾",机器学习工程师,,7196742,2,77,10k-20k,0,数据开发,景田,2号线/蛇口线,不限
科技园,深圳,深圳智易科技有限公司,249367,"人工智能,云计算,股票期权,技能培训",i/image2/M00/09/DA/CgoB5lnbTn6ARFwYAAAt_WfA7yI455.png,智易科技,15-50人,2018-06-11 14:35:40,0,南山区,硕士,,天使轮,开发/测试/运维类,2018-06-11,,"试用期上社保,试用期上公积金,领导nice,带薪病假,谷歌背景,弹性工作,BAT背景,地铁周边,超长年假,定期团建,前景无限好",today,"数据服务,企业服务",,0,全职,1529657045000,22.522995,2号线/蛇口线_后海;2号线/蛇口线_科苑;11号线/机场线_南山;11号线/机场线_后海,113.937239,0,,"股票期权,云计算,人工智能,弹性工作制",4577477,"资深,算法,人工智能",机器学习架构师,,7155761,1,37,25K-40K,0,数据开发,南山,2号线/蛇口线,3-5年
,深圳,岩心科技（深圳）有限公司,107664,"美女如云,股票期权,高速发展,扁平管理",i/image/M00/73/04/Cgp3O1gteKCAMVdbAAApNp8Trz8758.png,AKULAKU,150-500人,2018-06-21 11:14:26,0,南山区,本科,,B轮,开发/测试/运维类,2天前发布,,,today,"移动互联网,金融",,0,全职,1529652847000,22.529035,2号线/蛇口线_后海;2号线/蛇口线_科苑;1号线/罗宝线_深大;11号线/机场线_后海,113.943847,0,,"薪资高,年终多,有期权",3291804,"算法,深度学习,爬虫",机器学习工程师,,8322642,1,93,20k-40k,0,数据开发,深大,2号线/蛇口线,1-3年
"科技园,科技园,大冲,西丽,大冲,西丽",深圳,深圳无觅科技有限公司,3058,"高速增长,股票期权,小而精,扁平管理",image1/M00/00/08/Cgo8PFTUWA-AYf6JAAArDABWKnw635.png,无秘,150-500人,2018-06-19 19:13:13,0,南山区,本科,,B轮,开发/测试/运维类,2018-06-19,,,today,"移动互联网,金融",,0,全职,1529670833000,22.553261,1号线/罗宝线_高新园,113.952085,0,,"高速发展,技术牛人,待遇丰厚",3444177,"数据挖掘,NLP,算法,深度学习,自然语言处理",机器学习工程师,,2770406,1,17,25k-50k,0,数据开发,高新园,1号线/罗宝线,3-5年
"科技园,南山医院,南头",深圳,深圳市华宇讯科技有限公司,56,"技能培训,股票期权,五险一金,弹性工作",image1/M00/00/01/Cgo8PFTUV_OAKttlAAAKkXE4Ypk062.png,卖座网,500-2000人,2018-06-22 10:56:33,0,南山区,本科,,B轮,开发/测试/运维类,1天前发布,,,today,"移动互联网,电子商务",,0,全职,1529679135000,22.54878,1号线/罗宝线_深大,113.9422,0,,福利待遇、发展前景,3949516,"数据挖掘,深度学习,推荐,人工智能",机器学习算法工程师,,2651482,2,100,18k-35k,0,数据开发,深大,1号线/罗宝线,3-5年
"岗厦,岗厦,皇岗,皇岗",深圳,马上消费金融股份有限公司,136443,"股票期权,年终分红,绩效奖金,带薪年假",i/image/M00/3D/D2/Cgp3O1dzLwmACOhFAAAst6OkilQ904.jpg,马上金融,2000人以上,2018-06-22 18:29:39,0,福田区,硕士,,不需要融资,金融类,1天前发布,,,today,"金融,移动互联网","金融,建模,算法",0,全职,1529663362000,22.539226,2号线/蛇口线_福田;2号线/蛇口线_市民中心;2号线/蛇口线_岗厦北;4号线/龙华线_会展中心;4号线/龙华线_市民中心;4号线/龙华线_少年宫;1号线/罗宝线_岗厦;1号线/罗宝线_会展中心;1号线/罗宝线_购物公园;3号线/龙岗线_购物公园;3号线/龙岗线_福田;3号线/龙岗线_少年宫;3号线/龙岗线_莲花村;11号线/机场线_福田,114.065893,0,,部门风控技术先进，学习发展机会多,3747910,"金融,建模,算法",机器学习模型师,,8924825,0,0,15k-30k,0,风控,岗厦,2号线/蛇口线,1-3年
"科技园,南头,前海,科技园,南头,前海",深圳,腾讯科技(深圳)有限公司,451,"免费班车,成长空间,年度旅游,岗位晋升",image1/M00/00/03/CgYXBlTUV_qALGv0AABEuOJDipU378.jpg,腾讯,2000人以上,2018-06-19 09:30:47,0,南山区,本科,,上市公司,开发/测试/运维类,2018-06-19,,"免费班车,年轻团队,学习机会,Mac办公,定期团建,开工利是红包",disabled,"移动互联网 ,游戏","广告营销,大数据,数据挖掘,自然语言处理",0,全职,1529666590000,22.540719,1号线/罗宝线_深大;1号线/罗宝线_桃园,113.93361999999999,0,,"大平台,新领域,大咖多",3412536,"广告营销,大数据,数据挖掘,自然语言处理",MIG12-机器学习算法工程师(深圳),,7349721,1,100,18k-36k,0,数据开发,桃园,1号线/罗宝线,3-5年
"科技园,桂庙路口,南油",深圳,深圳市云之梦科技有限公司,119456,"年底双薪,绩效奖金,交通补助,带薪年假",i/image/M00/13/CA/Cgp3O1bn9LKAGAYGAAAkatw-nec324.png,云之梦科技,50-150人,2018-06-22 08:56:39,0,南山区,硕士,,A轮,开发/测试/运维类,1天前发布,,,today,"移动互联网,O2O",,0,全职,1529647830000,22.993679999999998,,113.993578,0,,"福利优厚,发展空间大,活力满满,工作环境",2735586,,高级算法工程师（机器学习）,,4523077,0,0,18k-36k,0,软件开发,,,3-5年
"南油,后海,科技园",深圳,顺丰科技有限公司,35996,"技能培训,节日礼物,带薪年假,岗位晋升",image1/M00/0B/E5/CgYXBlT0JAmATdmDAAA6dg5X4_k508.jpg,顺丰科技有限公司,500-2000人,2018-06-22 09:31:31,0,南山区,硕士,,不需要融资,开发/测试/运维类,1天前发布,,"免费休闲游,免费健身房,一年调薪2次,交通补助,话费补助,免费体检,5险1金,创新经费支持,加班补贴",today,"移动互联网,电子商务",,0,全职,1529678002000,22.523392,2号线/蛇口线_后海;2号线/蛇口线_科苑;11号线/机场线_南山;11号线/机场线_后海,113.937987,0,,"五险一金,餐补,弹性工作,扁平管理",4448092,"数据分析,数据挖掘",机器学习算法工程师-商业分析与决策,,931700,0,0,15k-30k,0,数据开发,南山,2号线/蛇口线,1-3年
"海上世界,蛇口,招商大厦",深圳,深圳市惠尔凯博海洋工程有限公司,33186,"技能培训,节日礼物,绩效奖金,年度旅游",image1/M00/00/4D/CgYXBlTUXPuAZfhwAABmOYuJneo921.jpg,惠尔海工,50-150人,2018-06-22 09:21:42,0,南山区,硕士,,不需要融资,开发/测试/运维类,1天前发布,,,today,企业服务,,0,全职,1529661800000,22.482846,2号线/蛇口线_蛇口港;2号线/蛇口线_海上世界;2号线/蛇口线_水湾,113.914552,0,,"股权激励,剑桥带头人,前百度团队,独立运作",4213243,"高级,图形处理,人工智能,模式识别",机器学习算法架构师,,559705,0,0,25k-40k,0,数据开发,海上世界,2号线/蛇口线,3-5年
,深圳,平安科技（深圳）有限公司,24748,"节日礼物,年度旅游,岗位晋升,技能培训",i/image/M00/7D/7C/Cgp3O1hHwlSAXh_pAACcLWenfL8606.jpg,平安科技,2000人以上,2018-06-19 17:55:57,0,福田区,硕士,,不需要融资,开发/测试/运维类,2018-06-19,,,today,金融,"金融,医疗健康,模式识别",0,全职,1529663777000,22.993679999999998,,113.993578,0,,"世界50强,带薪年假,节日福利,绩效丰厚",4410834,"金融,医疗健康,模式识别",机器学习算法工程师或专家（深圳）,,811225,2,36,15k-30k,0,数据开发,,,不限
科技园,深圳,深圳市聚蜂智能科技有限公司,274524,"股票期权,年终分红,定期体检,绩效奖金",i/image2/M00/0F/F2/CgotOVnoBmaABNCKAAGdWanVi4U663.png,聚蜂智能,15-50人,2018-06-22 16:43:55,0,南山区,大专,,天使轮,产品/需求/项目类,1天前发布,,,today,"移动互联网,企业服务",,0,全职,1529668829000,22.53064,2号线/蛇口线_后海;2号线/蛇口线_科苑;1号线/罗宝线_高新园;1号线/罗宝线_深大;11号线/机场线_后海,113.946947,0,,"股票期权,投资人热捧,大牛团队,水果下午茶",4348525,"助理,测试,图像处理,机械",人工智能机器学习图片标示工程师,,8898034,1,58,3k-5k,0,项目管理,深大,2号线/蛇口线,不限
"深圳湾,科技园",深圳,深圳魔数智擎科技有限公司,389424,"年底双薪,午餐补助,绩效奖金,节日礼物",i/image3/M00/52/02/CgpOIFsDjS-ADHXxAADGNHuV8BU470.jpg,魔数智擎,15-50人,2018-05-28 09:45:25,0,南山区,硕士,,不需要融资,开发/测试/运维类,2018-05-28,,,today,"移动互联网,数据服务",,1,实习,1529652276000,22.52841,2号线/蛇口线_科苑;1号线/罗宝线_高新园,113.953448,0,,"技术大牛多,学习机会多,交通补贴,零食午餐多",4623710,"实习,数据挖掘,深度学习",机器学习算法工程师,,10552791,0,0,6k-8k,0,数据开发,高新园,2号线/蛇口线,应届毕业生
"香蜜湖,车公庙",深圳,深圳晶泰科技有限公司,76066,"节日礼物,股票期权,岗位晋升,扁平管理",i/image/M00/46/CE/CgqKkVeNuE-AMgmGAACJzPxVN30374.jpg,晶泰科技,50-150人,2018-06-19 09:56:50,0,福田区,硕士,,B轮,开发/测试/运维类,2018-06-19,,,today,"企业服务,医疗健康","云计算,数据挖掘",1,实习,1529668793000,22.53472,1号线/罗宝线_车公庙;1号线/罗宝线_竹子林;11号线/机场线_车公庙;7号线_农林;7号线_车公庙;9号线_下沙;9号线_车公庙,114.022503,0,,"员工福利多,五险一金,绩效奖金,晋升空间",4390600,"云计算,数据挖掘",机器学习算法实习生,,5281055,1,43,4k-6k,0,数据开发,农林,7号线,1年以下
"后海,南油,科技园",深圳,广发证券股份有限公司,25419,"绩效奖金,岗位晋升,领导好,扁平管理",image1/M00/2D/2A/Cgo8PFV3376AT6VGAAAgZejt_pE908.png,广发证券,2000人以上,2018-06-13 14:39:18,0,南山区,本科,,上市公司,开发/测试/运维类,2018-06-13,,,today,金融,"金融,深度学习",0,全职,1529647906000,22.518279999999997,2号线/蛇口线_登良;2号线/蛇口线_后海;2号线/蛇口线_科苑;11号线/机场线_南山;11号线/机场线_后海,113.93697,0,,"环境好,牛人多,季度奖,年终奖",4096197,"金融,深度学习",机器学习算法工程师(深圳),,6435818,0,34,25k-45k,0,数据开发,登良,2号线/蛇口线,3-5年
后海,深圳,意礴科技（深圳）有限公司,183388,"年底双薪,定期体检,带薪年假,弹性工作",i/image/M00/BF/B5/Cgp3O1jQrHGAeBHBAABUy-FjmZE489.jpg,Epoque,50-150人,2018-06-19 10:05:51,0,南山区,本科,,不需要融资,开发/测试/运维类,2018-06-19,,,disabled,"移动互联网,电子商务","金融,数据分析,数据挖掘",0,全职,1521439030000,22.518532999999998,2号线/蛇口线_登良;2号线/蛇口线_后海;11号线/机场线_南山;11号线/机场线_后海,113.933972,0,,资深,3321675,"金融,数据分析,数据挖掘",机器学习算法工程师（全职/实习）,,7479875,0,0,10k-20k,0,数据开发,登良,2号线/蛇口线,不限
,深圳,深信服科技股份有限公司,182070,"三餐全包,大牛超多,年终奖超多,大公司，稳定",i/image/M00/BE/12/CgqKkVjLi3yATrXvAAGEYg5z3tw116.png,深信服科技集团,2000人以上,2018-06-05 10:28:41,0,南山区,本科,,不需要融资,开发/测试/运维类,2018-06-05,,,disabled,"信息安全,企业服务","信息安全,深度学习,自然语言处理",0,全职,1529648257000,22.591785,5号线/环中线_塘朗;5号线/环中线_长岭陂,114.002407,0,,福利待遇好、发展前景大,4189705,"信息安全,深度学习,自然语言处理",机器学习算法专家/工程师（深圳）,,7430583,2,6,25k-50k,0,数据开发,长岭陂,5号线/环中线,3-5年
"科技园,大冲",深圳,上海大果信息科技有限公司,83596,"年底双薪,股票期权,带薪年假,岗位晋升",i/image/M00/00/94/CgqKkVZOdbWAZdP9AAA1OzyPwks961.png,大果,少于15人,2018-05-30 11:27:07,0,南山区,硕士,,天使轮,开发/测试/运维类,2018-05-30,,,disabled,"移动互联网,其他",,0,全职,1527739242000,22.538420000000002,2号线/蛇口线_科苑;1号线/罗宝线_高新园;1号线/罗宝线_深大,113.94804099999999,0,,"发展空间大,有期权",4648969,"算法,深度学习,计算机视觉,人工智能",大数据机器学习研究员,,2135640,0,0,15k-20k,0,数据开发,深大,2号线/蛇口线,不限
,深圳,上海海万信息科技股份有限公司,128998,,i/image/M00/2A/A6/Cgp3O1cyziuAfM5AAAAe20ZOb-4754.png,江苏亿科达,500-2000人,2018-06-20 13:39:05,0,福田区,大专,,不需要融资,开发/测试/运维类,3天前发布,,,today,"移动互联网,金融",,0,全职,1529661174000,22.535702,2号线/蛇口线_莲花西;2号线/蛇口线_福田;2号线/蛇口线_市民中心;4号线/龙华线_会展中心;4号线/龙华线_市民中心;1号线/罗宝线_岗厦;1号线/罗宝线_会展中心;1号线/罗宝线_购物公园;3号线/龙岗线_石厦;3号线/龙岗线_购物公园;3号线/龙岗线_福田;11号线/机场线_福田;7号线_石厦,114.053855,0,,"周末双休,五险一金,年度体检,公司旅行",4657843,"专家,总监,资深,大数据,数据分析",Java机器学习开发,,10011092,0,100,10k-20k,0,后端开发,岗厦,2号线/蛇口线,3-5年
,深圳,中信银行股份有限公司信用卡中心,26536,"互联网金融,节日礼物,绩效奖金,年度旅游",image1/M00/3D/11/CgYXBlW3O4eAIyyZAAA9el86yAw282.png,中信银行信用卡中心,2000人以上,2018-06-21 15:06:53,0,,本科,,上市公司,技术,2天前发布,,"试用期上社保,试用期上公积金,话费补助,免费体检,地铁周边,每月餐补,5险1金,晋升机制,开工利是红包",today,"移动互联网,金融",,0,全职,1529653439000,22.55712,3号线/龙岗线_通新岭;3号线/龙岗线_红岭;7号线_八卦岭;7号线_红岭北;7号线_笋岗;9号线_泥岗;9号线_红岭北;9号线_园岭;9号线_红岭,114.10502,0,,银行编制！核心岗位！薪酬福利好,2142615,大数据,数据科学家岗(Spark\机器学习),,2933455,1,91,20k-40k,0,高端技术职位,八卦岭,7号线,3-5年
,深圳,深圳市长亮科技股份有限公司,23403,"五险一金,通讯津贴,带薪年假,定期体检",image1/M00/00/2E/Cgo8PFTUXHuAdSGnAAA3nDobqHw398.jpg,长亮科技,2000人以上,2018-06-09 03:43:48,0,南山区,硕士,,上市公司,开发/测试/运维类,2018-06-09,,,today,企业服务,,0,全职,1529689669000,0.0,,0.0,0,,"金融科技,学习环境,提升空间,大平台",4103832,"算法,数据挖掘,人工智能",初级金融、互联网 数据分析挖掘机器学习研究岗,,5501327,0,0,8K-15K,0,数据开发,,,1-3年
"科技园,桂庙路口,南油",深圳,深圳市云之梦科技有限公司,119456,"年底双薪,绩效奖金,交通补助,带薪年假",i/image/M00/13/CA/Cgp3O1bn9LKAGAYGAAAkatw-nec324.png,云之梦科技,50-150人,2018-06-22 08:56:40,0,南山区,博士,,A轮,开发/测试/运维类,1天前发布,,,today,"移动互联网,O2O",,0,全职,1529647830000,22.99368,,113.993578,0,,"福利优厚,发展空间大,活力满满,工作环境",2735575,高级,资深算法工程师（机器学习方向）,,4523077,0,0,30k-60k,0,软件开发,,,5-10年
"科技园,前海,南头",深圳,腾讯科技(深圳)有限公司,451,"免费班车,成长空间,年度旅游,岗位晋升",image1/M00/00/03/CgYXBlTUV_qALGv0AABEuOJDipU378.jpg,腾讯,2000人以上,2018-06-19 09:30:50,0,南山区,硕士,,上市公司,开发/测试/运维类,2018-06-19,,"免费班车,年轻团队,学习机会,Mac办公,定期团建,开工利是红包",disabled,"移动互联网 ,游戏",,0,全职,1529666590000,22.540406,1号线/罗宝线_深大;1号线/罗宝线_桃园,113.935333,0,,"腾讯大平台,医疗场景",3969642,"数据挖掘,深度学习,NLP,模式识别,人工智能",高级机器学习工程师,,7349721,1,100,25k-50k,0,数据开发,桃园,1号线/罗宝线,1-3年
,深圳,中信银行股份有限公司信用卡中心,26536,"互联网金融,节日礼物,绩效奖金,年度旅游",image1/M00/3D/11/CgYXBlW3O4eAIyyZAAA9el86yAw282.png,中信银行信用卡中心,2000人以上,2018-06-21 15:06:57,0,,本科,,上市公司,技术,2天前发布,,"试用期上社保,试用期上公积金,话费补助,免费体检,地铁周边,每月餐补,5险1金,晋升机制,开工利是红包",today,"移动互联网,金融",,0,全职,1529653439000,0.0,,0.0,0,,银行编制！核心岗位！薪酬福利好,2142576,"算法,python",大数据挖掘（Spark\机器学习）,,2933455,1,91,20K-40K,0,高端技术职位,,,3-5年
"南油,后海,科技园",深圳,腾讯科技(深圳)有限公司,451,"免费班车,成长空间,年度旅游,岗位晋升",image1/M00/00/03/CgYXBlTUV_qALGv0AABEuOJDipU378.jpg,腾讯,2000人以上,2018-06-09 23:27:18,0,南山区,本科,,上市公司,开发/测试/运维类,2018-06-09,,"免费班车,年轻团队,学习机会,Mac办公,定期团建,开工利是红包",disabled,"移动互联网 ,游戏","媒体,社交,广告营销,后端开发,运营",0,全职,1529668438000,22.522641,2号线/蛇口线_后海;2号线/蛇口线_科苑;1号线/罗宝线_桃园;11号线/机场线_南山;11号线/机场线_后海,113.934494,0,,大平台,4403942,"媒体,社交,广告营销,后端开发,运营",SA-腾讯社交广告机器学习高级后台开发工程师（微,,7422963,0,0,18k-36k,0,后端开发,桃园,2号线/蛇口线,3-5年
"科技园,前海,南头",深圳,腾讯科技(深圳)有限公司,451,"免费班车,成长空间,年度旅游,岗位晋升",image1/M00/00/03/CgYXBlTUV_qALGv0AABEuOJDipU378.jpg,腾讯,2000人以上,2018-06-19 09:30:45,0,南山区,本科,,上市公司,开发/测试/运维类,2018-06-19,,"免费班车,年轻团队,学习机会,Mac办公,定期团建,开工利是红包",disabled,"移动互联网 ,游戏","广告营销,后端开发,Java,python",0,全职,1529666590000,22.540406,1号线/罗宝线_深大;1号线/罗宝线_桃园,113.935333,0,,"大平台,大咖多",3847957,"广告营销,后端开发,Java,python",MIG18-机器学习系统开发工程师（深圳）,,7349721,1,100,20k-36k,0,后端开发,桃园,1号线/罗宝线,1-3年
"科技园,南头,前海,科技园,南头,前海",深圳,腾讯科技(深圳)有限公司,451,"免费班车,成长空间,年度旅游,岗位晋升",image1/M00/00/03/CgYXBlTUV_qALGv0AABEuOJDipU378.jpg,腾讯,2000人以上,2018-06-19 09:30:47,0,南山区,本科,,上市公司,开发/测试/运维类,2018-06-19,,"免费班车,年轻团队,学习机会,Mac办公,定期团建,开工利是红包",disabled,"移动互联网 ,游戏","广告营销,大数据,数据挖掘,自然语言处理",0,全职,1529666590000,22.540719,1号线/罗宝线_深大;1号线/罗宝线_桃园,113.93362,0,,"大平台,新领域,大咖多",3412536,"广告营销,大数据,数据挖掘,自然语言处理",MIG12-机器学习算法工程师(深圳),,7349721,1,100,18k-36k,0,数据开发,桃园,1号线/罗宝线,3-5年
"科技园,桂庙路口,南油",深圳,深圳市云之梦科技有限公司,119456,"年底双薪,绩效奖金,交通补助,带薪年假",i/image/M00/13/CA/Cgp3O1bn9LKAGAYGAAAkatw-nec324.png,云之梦科技,50-150人,2018-06-22 08:56:39,0,南山区,硕士,,A轮,开发/测试/运维类,1天前发布,,,today,"移动互联网,O2O",,0,全职,1529647830000,22.99368,,113.993578,0,,"福利优厚,发展空间大,活力满满,工作环境",2735586,,高级算法工程师（机器学习）,,4523077,0,0,18k-36k,0,软件开发,,,3-5年
,深圳,平安科技（深圳）有限公司,24748,"节日礼物,年度旅游,岗位晋升,技能培训",i/image/M00/7D/7C/Cgp3O1hHwlSAXh_pAACcLWenfL8606.jpg,平安科技,2000人以上,2018-06-19 17:55:57,0,福田区,硕士,,不需要融资,开发/测试/运维类,2018-06-19,,,today,金融,"金融,医疗健康,模式识别",0,全职,1529663777000,22.99368,,113.993578,0,,"世界50强,带薪年假,节日福利,绩效丰厚",4410834,"金融,医疗健康,模式识别",机器学习算法工程师或专家（深圳）,,811225,2,36,15k-30k,0,数据开发,,,不限
"后海,南油,科技园",深圳,广发证券股份有限公司,25419,"绩效奖金,岗位晋升,领导好,扁平管理",image1/M00/2D/2A/Cgo8PFV3376AT6VGAAAgZejt_pE908.png,广发证券,2000人以上,2018-06-13 14:39:18,0,南山区,本科,,上市公司,开发/测试/运维类,2018-06-13,,,today,金融,"金融,深度学习",0,全职,1529647906000,22.51828,2号线/蛇口线_登良;2号线/蛇口线_后海;2号线/蛇口线_科苑;11号线/机场线_南山;11号线/机场线_后海,113.93697,0,,"环境好,牛人多,季度奖,年终奖",4096197,"金融,深度学习",机器学习算法工程师(深圳),,6435818,0,34,25k-45k,0,数据开发,登良,2号线/蛇口线,3-5年
后海,深圳,意礴科技（深圳）有限公司,183388,"年底双薪,定期体检,带薪年假,弹性工作",i/image/M00/BF/B5/Cgp3O1jQrHGAeBHBAABUy-FjmZE489.jpg,Epoque,50-150人,2018-06-19 10:05:51,0,南山区,本科,,不需要融资,开发/测试/运维类,2018-06-19,,,disabled,"移动互联网,电子商务","金融,数据分析,数据挖掘",0,全职,1521439030000,22.518533,2号线/蛇口线_登良;2号线/蛇口线_后海;11号线/机场线_南山;11号线/机场线_后海,113.933972,0,,资深,3321675,"金融,数据分析,数据挖掘",机器学习算法工程师（全职/实习）,,7479875,0,0,10k-20k,0,数据开发,登良,2号线/蛇口线,不限
"科技园,大冲",深圳,上海大果信息科技有限公司,83596,"年底双薪,股票期权,带薪年假,岗位晋升",i/image/M00/00/94/CgqKkVZOdbWAZdP9AAA1OzyPwks961.png,大果,少于15人,2018-05-30 11:27:07,0,南山区,硕士,,天使轮,开发/测试/运维类,2018-05-30,,,disabled,"移动互联网,其他",,0,全职,1527739242000,22.53842,2号线/蛇口线_科苑;1号线/罗宝线_高新园;1号线/罗宝线_深大,113.948041,0,,"发展空间大,有期权",4648969,"算法,深度学习,计算机视觉,人工智能",大数据机器学习研究员,,2135640,0,0,15k-20k,0,数据开发,深大,2号线/蛇口线,不限
